25;24;23;22;22;23;24;25
21;20;19;18;18;19;20;21
25;24;23;22;22;23;24;25
21;20;19;18;18;19;20;21
25;24;23;22;22;23;24;25
25;24;23;22;22;23;24;25
21;20;19;18;18;19;20;21
25;24;23;22;22;23;24;25
21;20;19;18;18;19;20;21
25;24;23;22;22;23;24;25
25;24;23;22;22;23;24;25
21;20;19;18;18;19;20;21
25;24;23;22;22;23;24;25
21;20;19;18;18;19;20;21
