22;23;24;25;25;24;23;22
18;19;20;21;21;20;19;18
22;23;24;25;25;24;23;22
18;19;20;21;21;20;19;18
22;23;24;25;25;24;23;22
22;23;24;25;25;24;23;22
18;19;20;21;21;20;19;18
22;23;24;25;25;24;23;22
18;19;20;21;21;20;19;18
22;23;24;25;22;23;24;25
22;23;24;25;25;24;23;22
18;19;20;21;21;20;19;18
22;23;24;25;25;24;23;22
18;19;20;21;21;20;19;18
